id,explanation_reporting,explanation_legal,explanation_stlt,explanation_norm,explanation_harm,explanation_kant,explanation_main,ethical_reporting,ethical_legal,ethical_stlt,ethical_norm,ethical_harm,ethical_kant,ethical_main,type,survey,current_policy_ethic,new_policy_ethic,current_policy_lying,new_policy_lying,current_policy_deceptive,new_policy_deceptive,current_policy_dishonest,new_policy_dishonest,current_policy_untruthful,new_policy_untruthful,recommend_new_policy,board_vote,age,race,race_other,gender,gender_other,study,gpa,risk_tolerance,political_affiliation,political_affiliation_other,cheating_answer,score_self_reported,score_true,score_20,score_20_truthful,male,business_econ,under_represented,cheating,misreporting,trust,model,temperature
16,0.0,1.0,1.0,0.0,1.0,1.0,C,,,,,,,,llm,overreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
28,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
72,0.0,1.0,0.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
90,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,2,4,1,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
32,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,overreporting,3,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
43,0.0,1.0,0.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,2,4,2,4,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
50,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
5,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
83,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
21,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
10,0.0,1.0,0.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
61,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
36,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,overreporting,2,4,3,1,4,2,4,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
94,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
47,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
79,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
76,0.0,0.0,0.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
48,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,overreporting,3,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
39,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,overreporting,3,4,3,1,3,2,3,1,3,1,Yes,Follow Consensus,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
88,0.0,1.0,0.0,0.0,0.0,1.0,B,,,,,,,,llm,overreporting,2,4,4,1,5,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
14,0.0,1.0,1.0,0.0,0.0,0.0,B,,,,,,,,llm,overreporting,3,5,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
65,0.0,1.0,1.0,1.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,2,4,2,4,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
54,0.0,1.0,0.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
25,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
87,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,2,1,3,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
1,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
29,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
17,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
58,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,2,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
66,0.0,1.0,0.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
69,0.0,1.0,0.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,5,1,4,1,4,1,Yes,Follow Consensus,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
100,0.0,1.0,0.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
57,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,2,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
84,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
2,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,3,4,3,1,4,2,4,1,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
18,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,overreporting,2,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
26,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,overreporting,2,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
97,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
35,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,1,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
44,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,3,1,4,2,4,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
75,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
98,0.0,1.0,0.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
53,0.0,1.0,1.0,0.0,0.0,1.0,B,,,,,,,,llm,overreporting,2,4,3,2,4,2,4,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
22,0.0,1.0,1.0,0.0,0.0,0.0,C,,,,,,,,llm,overreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
6,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,2,1,3,2,2,1,2,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
80,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
9,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
13,0.0,0.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,3,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
62,0.0,0.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,3,2,4,2,3,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
71,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
31,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,3,4,3,1,4,1,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
93,0.0,1.0,1.0,0.0,0.0,0.0,B,,,,,,,,llm,overreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
40,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,overreporting,2,4,3,1,4,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
45,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,5,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
7,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
34,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,5,3,1,3,1,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
96,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,1,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
99,0.0,1.0,1.0,1.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,5,2,4,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
74,0.0,1.0,0.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
8,0.0,0.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
67,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,2,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
59,0.0,1.0,1.0,1.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
16,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
28,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
27,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
85,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,2,4,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
19,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,3,1,4,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
56,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,4,2,4,2,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
68,0.0,1.0,1.0,0.0,1.0,1.0,C,,,,,,,,llm,underreporting,2,4,3,1,4,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
70,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
3,0.0,1.0,0.0,0.0,0.0,1.0,B,,,,,,,,llm,underreporting,3,4,3,1,4,2,3,1,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
41,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
92,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,3,5,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
30,0.0,1.0,0.0,0.0,1.0,1.0,B,,,,,,,,llm,underreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
81,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,3,1,4,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
23,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,4,1,3,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
52,0.0,1.0,1.0,1.0,1.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
63,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,2,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
12,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
20,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,3,1,4,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
82,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,2,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
51,0.0,1.0,0.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,3,5,3,1,4,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
60,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
11,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
73,0.0,0.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
42,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,2,5,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
33,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,5,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
91,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
64,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,2,4,2,4,2,3,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
89,0.0,1.0,1.0,1.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
15,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
86,0.0,1.0,0.0,1.0,0.0,0.0,B,,,,,,,,llm,underreporting,2,4,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
24,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,1,4,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
55,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,3,2,3,1,3,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
78,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,1,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
4,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
46,0.0,1.0,1.0,1.0,1.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
95,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
37,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
38,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,5,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
49,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,3,4,2,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
77,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
13,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
62,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
53,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,3,2,4,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
22,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,3,1,4,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
80,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
31,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
93,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
40,0.0,1.0,1.0,0.0,1.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,4,1,4,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
2,0.0,1.0,1.0,1.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,4,2,4,2,4,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
71,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,5,3,1,4,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
69,0.0,1.0,1.0,0.0,1.0,1.0,C,,,,,,,,llm,underreporting,2,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
57,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
84,0.0,1.0,0.0,0.0,1.0,0.0,B,,,,,,,,llm,underreporting,2,4,4,1,3,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
18,0.0,1.0,1.0,0.0,0.0,1.0,B,,,,,,,,llm,underreporting,3,4,3,1,3,1,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
26,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,2,1,3,1,2,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
29,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
17,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,3,2,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
58,0.0,1.0,0.0,0.0,1.0,1.0,B,,,,,,,,llm,underreporting,2,4,3,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
66,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
75,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
9,0.0,1.0,0.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,1,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
98,0.0,1.0,0.0,0.0,0.0,1.0,B,,,,,,,,llm,underreporting,3,4,3,2,4,2,4,2,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
97,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,3,4,3,1,4,1,3,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
35,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,3,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
6,0.0,1.0,1.0,0.0,0.0,1.0,B,,,,,,,,llm,underreporting,3,4,3,1,4,2,3,1,4,2,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
44,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
76,0.0,1.0,1.0,0.0,0.0,1.0,B,,,,,,,,llm,underreporting,3,4,3,1,3,2,3,1,3,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
48,0.0,1.0,1.0,0.0,0.0,1.0,C,,,,,,,,llm,underreporting,2,4,4,1,4,2,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
39,0.0,1.0,1.0,0.0,0.0,1.0,F,,,,,,,,llm,underreporting,2,4,4,1,4,1,4,1,4,1,Yes,In Favor,,,,,,,,,,,,,,,,,,,,,,gpt-4o,1.4
